date min_age_limit available_capacity pincode name state_name district_name fee_type
12-05-2021 45 49 620017 "Mahatma Gandhi College" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 49 620003 "Woraiyur UPHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 49 620021 "Kottapattu APHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 49 621214 "Thathaiangarpet Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 49 620001 "Beemanagar UPHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 49 620009 "Inamkulathur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 49 620020 "Subramaniyapuram UPHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 49 620017 "Mahatma Gandhi College" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 49 621651 "Alunthalaipur APHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 49 639115 "Perugamani APHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 49 621315 "Vaiyampatty Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 49 620003 "Woraiyur UPHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 49 621711 "Pullambadi Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 49 621651 "Kallakudi APHC" "Tamil Nadu" Tiruchirappalli Free
