date min_age_limit available_capacity pincode name state_name district_name fee_type
11-05-2021 45 50 801108 "Gopalpur HWC MANER" Bihar Patna Free
11-05-2021 45 50 800007 "Patna Sadar PHC" Bihar Patna Free
11-05-2021 45 50 803221 "Shahnaura HWC" Bihar Patna Free
11-05-2021 45 50 801105 "Hetanpur HWC" Bihar Patna Free
11-05-2021 45 50 801108 Maulinagar Bihar Patna Free
11-05-2021 45 50 803201 "Saidanpur Masadhi HWC" Bihar Patna Free
11-05-2021 45 50 803221 "Gwasashekhpura HWC" Bihar Patna Free
11-05-2021 45 50 803221 "Ajgara HWC" Bihar Patna Free
11-05-2021 45 50 804451 "SIMHARI HWC" Bihar Patna Free
11-05-2021 45 50 803221 "Bihari Bigha HWC" Bihar Patna Free
11-05-2021 45 50 803302 "Samayagarh HWC" Bihar Patna Free
11-05-2021 45 50 800008 "UPHC Deedargunj" Bihar Patna Free
11-05-2021 45 50 801108 Sarari Bihar Patna Free
11-05-2021 45 50 803221 "Darve HWC" Bihar Patna Free
11-05-2021 45 50 801304 Machariyawan Bihar Patna Free
11-05-2021 45 50 804454 "BHAISWA HWC" Bihar Patna Free
11-05-2021 45 50 801105 "Manas HWC" Bihar Patna Free
11-05-2021 45 50 801304 "Singariyawan HWC" Bihar Patna Free
11-05-2021 45 50 801104 "Taripar HWC" Bihar Patna Free
11-05-2021 45 50 801104 "Datiyana Hwc" Bihar Patna Free
11-05-2021 45 50 800008 "UPHC Kaswa" Bihar Patna Free
11-05-2021 45 50 801505 "Sorampur HWC" Bihar Patna Free
11-05-2021 45 50 804454 "Lashuna HWC" Bihar Patna Free
11-05-2021 45 50 801104 "Manjhuli HWC Bik" Bihar Patna Free
11-05-2021 45 50 801105 "Shahpur HWC" Bihar Patna Free
11-05-2021 45 50 803302 "Ghoswari PHC" Bihar Patna Free
11-05-2021 45 50 803110 "Jalalpur HWC." Bihar Patna Free
11-05-2021 45 50 801108 "Sherpur HWC." Bihar Patna Free
11-05-2021 45 50 804454 "Bhagwanganj HWC" Bihar Patna Free
11-05-2021 45 50 804451 "Vir HWC" Bihar Patna Free
11-05-2021 45 50 801102 "HARAMPUR HWC" Bihar Patna Free
11-05-2021 45 50 801102 "Bharatpura HWC" Bihar Patna Free
11-05-2021 45 50 804451 "Bansh Bigha HWC" Bihar Patna Free
11-05-2021 45 50 801102 "KAAB HWC" Bihar Patna Free
12-05-2021 45 50 803302 "Kanhiapur HWC" Bihar Patna Free
12-05-2021 45 50 803214 "Madadpur HWC" Bihar Patna Free
12-05-2021 45 50 801108 Suarmarwa Bihar Patna Free
12-05-2021 45 50 801110 "Kodhari HWC" Bihar Patna Free
12-05-2021 45 50 801505 "Akbarpur HWC." Bihar Patna Free
12-05-2021 45 50 801104 "Barah HWC" Bihar Patna Free
